T,discount_factor,spot_rate_cc,forward_rate_cc
0,1,0.07,0.07
0.025041736227,0.998246272404,0.0700936692418,0.0701871017157
0.0500834724541,0.996490969122,0.0701868659461,0.0703727888102
0.0751252086811,0.994734144386,0.0702795930967,0.0705570731846
0.100166944908,0.992975851873,0.0703718536547,0.0707399666276
0.125208681135,0.991216144711,0.070463650559,0.0709214808164
0.150250417362,0.989455075481,0.0705549867262,0.0711016273182
0.175292153589,0.987692696224,0.0706458650509,0.0712804175911
0.200333889816,0.985929058444,0.070736288406,0.0714578629854
0.225375626043,0.984164213114,0.0708262596426,0.0716339747446
0.25041736227,0.982398210678,0.0709157815906,0.0718087640065
0.275459098497,0.980631101056,0.0710048570584,0.0719822418044
0.300500834725,0.978862933652,0.0710934888337,0.0721544190683
0.325542570952,0.977093757351,0.071181679683,0.0723253066257
0.350584307179,0.975323620531,0.0712694323522,0.0724949152027
0.375626043406,0.973552571062,0.0713567495667,0.0726632554254
0.400667779633,0.971780656313,0.0714436340316,0.0728303378205
0.42570951586,0.970007923156,0.0715300884319,0.0729961728164
0.450751252087,0.968234417968,0.0716161154325,0.0731607707448
0.475792988314,0.966460186638,0.0717017176784,0.0733241418406
0.500834724541,0.964685274568,0.0717868977951,0.073486296244
0.525876460768,0.96290972668,0.0718716583887,0.073647244001
0.550918196995,0.961133587421,0.0719560020458,0.073806995064
0.575959933222,0.959356900761,0.0720399313339,0.0739655592936
0.601001669449,0.957579710205,0.0721234488017,0.0741229464589
0.626043405676,0.955802058791,0.0722065569788,0.0742791662385
0.651085141903,0.954023989095,0.0722892583764,0.0744342282218
0.67612687813,0.952245543239,0.072371555487,0.0745881419097
0.701168614357,0.95046676289,0.072453450785,0.0747409167153
0.726210350584,0.948687689266,0.0725349467263,0.0748925619651
0.751252086811,0.946908363141,0.0726160457491,0.0750430868997
0.776293823038,0.945128824845,0.0726967502735,0.0751925006751
0.801335559265,0.943349114273,0.0727770627019,0.0753408123627
0.826377295492,0.941569270884,0.0728569854193,0.0754880309512
0.85141903172,0.939789333709,0.0729365207931,0.0756341653466
0.876460767947,0.938009341351,0.0730156711736,0.0757792243735
0.901502504174,0.936229331992,0.0730944388937,0.0759232167758
0.926544240401,0.934449343392,0.0731728262696,0.0760661512176
0.951585976628,0.932669412899,0.0732508356004,0.076208036284
0.976627712855,0.930889577449,0.0733284691689,0.0763488804816
1.00166944908,0.929109873567,0.0734057292409,0.0764886922399
1.02671118531,0.927330337377,0.073482618066,0.0766274799113
1.05175292154,0.9255510046,0.0735591378775,0.0767652517728
1.07679465776,0.92377191056,0.0736352908926,0.0769020160259
1.10183639399,0.921993090188,0.0737110793124,0.077037780798
1.12687813022,0.920214578023,0.0737865053223,0.0771725541427
1.15191986644,0.918436408219,0.0738615710917,0.0773063440409
1.17696160267,0.916658614544,0.0739362787746,0.0774391584013
